date,title,read_count
2025-11-13,网上说说得了，现实中谁不想来一袋南北绿豆呢？已下单,911
2025-11-13,股友70K15r6962,260
2025-11-13,下一步要找奶龙获取授权，做椰果奶龙黄桃罐头,731
2025-11-13,买也要排队！！！,330
2025-11-13,股友c0z3032701,360
2025-11-13,希望各位股东懂事一点，不要为难哈基米。,440
2025-11-13,年轻人的第一支股票,420
2025-11-13,$九阳股份(SZ002242)$,8674
2025-11-13,支持一下，哈哈,250
2025-11-13,暴买一只九阳破壁机支持一下,240
2025-11-13,怎么没有？你家豆浆机不能打南北豆，不能打绿豆？,450
2025-11-13,耄耋概念股能开个口吗，我也想哈一口,610
2025-11-13,差不多得了,580
2025-11-13,上到14块会考虑减仓，主力请继续,270
2025-11-13,喝了哈基米NB绿豆浆直接变成哈基米了，直接满仓梭哈,650
2025-11-13,变成抖音评论区了,280
2025-11-13,宝宝这是虐人股，不要买,71115
2025-11-13,gpt研究结果：“九阳豆浆”并非九阳集团（九阳股份）旗下直管品牌，而是杭州九阳豆,21664
2025-11-13,单筹码分布来看吗，没有任何套牢盘，太吓人了。随便拉没抛压,330
2025-11-13,给个机会下周让我入个场就为凑个热闹哈基米，这也可以,280
2025-11-13,哈基米豆浆，2天卖了15w单？？？嘎？？？,330
2025-11-13,流量打法越来越抽象了,280
2025-11-13,孩子们，我已经下单了，你们呢,892
2025-11-13,谷底梭哈,770
2025-11-13,我就玩原神玩的,511
2025-11-13,哈基米哟南北绿豆，啊西噶呀哈压库,971
2025-11-13,大发有余的王重阳,280
2025-11-13,主力哈气了，数据线伺候,350
2025-11-13,大家一起帮九阳加商业航天概念-九阳太空厨房世界第一股,1734
2025-11-13,Frankf2022,390
2025-11-13,迷因概念,210
2025-11-13,说你有你就有，这泼天的富贵该你接了，别吭声，闷声发大财。,2122
2025-11-13,孩子们我真的没招了(),280
2025-11-13,呵呵今晚不,290
2025-11-13,董事长，我希望你懂事点，出一款哈基米豆浆机,360
2025-11-13,没有哈基米也涨停？看来不是哈基米,300
2025-11-13,啊啊啊啊啊啊啊啊，天呐天呐天呐，我的九阳涨停啦，啊啊啊啊啊,782
2025-11-13,他朝若是同哈气，此生也算共基米。,480
2025-11-13,那我没招了，哈基米概念股都出来了，这就是流量的时代吗？,1321
2025-11-13,股友2f690119N8,400
2025-11-13,哈基米概念肯定会火一波，坐稳扶好。,320
2025-11-13,梭哈吃麦当劳,890
2025-11-13,有一年没涨停了吧，要不要拉一个涨停。纪念下呢,1013
2025-11-13,哈吉米的大手发力了,260
2025-11-13,问：为什么一般说“走南闯北”不说“走东闯西”答：因为南北路多,540
2025-11-13,刘伯温chp,280
2025-11-13,明天连板的可能性基本没有,3484
2025-11-13,可以去绝味食品埋伏曼脖了,1191
2025-11-13,五水合硫酸亚铁,340
2025-11-13,二次元概念股？,280
2025-11-13,不知道现在买不进是好事还是坏事,1343
2025-11-13,你是说我亏了一年多的股票因为哈基米火了？这个世界太疯狂,1171
2025-11-13,股友W7X8211680,340
2025-11-13,嗨起来各位,1880
2025-11-13,品客肠子悔青了,1973
2025-11-13,股吧老哥看到一堆看不懂的术语，连忙去查资料，最后发现是一个梗，想想我都觉得难,1401
2025-11-13,哈基咪南北绿多，阿西噶阿西，阿西哈雅酷奶农，哈基咪哈基，哈基咪摸南北绿多，阿西噶,2872
2025-11-13,哈基米概念股说是,450
2025-11-13,哈基米哈基米,270
2025-11-13,深山旱厕蹲坑炒股,250
2025-11-13,$九阳股份(SZ002242)$,560
2025-11-13,$九阳股份(SZ002242)$,501
2025-11-13,freedommachine,280
2025-11-13,哈基米哦南北绿豆啊西嘎纳哈呀库哦玛吉利叮咚鸡叮咚叮咚哈基米,490
2025-11-13,股友1620uf5378,380
2025-11-13,下一个炒作的是不是华仔股份了啊,1271
2025-11-13,此股已有哈根，必须达斯,550
2025-11-13,大家不要跑，耄耊哈气三次才会接普攻。,731
2025-11-13,这能对吗，这也太哈基米了,330
2025-11-13,哈基米概念第一股,460
2025-11-13,你们不要买，会被小白手套的哟,530
2025-11-13,逆天哈基米概念,620
2025-11-13,圆头耄耋概念第一股,520
2025-11-13,我去，经典的小登股，哈气,440
2025-11-13,云云云云叶,270
2025-11-13,虽然手上没票，但还是下了两单,340
2025-11-13,哈基米哦南北绿豆，阿西卡啊库奶龙，曼波基里咦叮咚鸡，叮咚鸡啊哈基,400
2025-11-13,我要哈气了,370
2025-11-13,$九阳股份(SZ002242)$,1670
2025-11-13,主力赶紧撤单，让我买点,320
2025-11-13,股友CzyECV,270
2025-11-13,股友W255598X25,440
2025-11-13,是因为在太空炸鸡吗？,400
2025-11-13,老纳100,1030
2025-11-13,股友W255598X25,260
2025-11-13,这个股要哈气必定要有运镜，现在只插还没抽,581
2025-11-13,欧码吉利曼波,2504
2025-11-13,赵宏福4669,300
2025-11-13,阡陌交通，鸡犬相闻意思是不是南北路多，叮咚鸡大狗叫,330
2025-11-13,董秘哈气了，太正宗了。,550
2025-11-13,股友W255598X25,330
2025-11-13,哈基米概念吗恐怖如斯,390
2025-11-13,股友W255598X25,360
2025-11-13,明年羊年+数字概念股疯涨+哈基米，九阳股份爆啦？,1993
2025-11-13,我没买到，我要哈气了,52510
2025-11-13,哈基米莫南北绿豆,390
2025-11-13,大A炒龙凤马玄学的时候你不服都不行！炒起来总要几个涨停板的！,270
2025-11-13,只能说市场炒作吧，不过也是真的涨了，前几天因为哈基米入股的，多少可以挣个把月的饭,841
2025-11-13,宝宝宝宝这个股是略猫的，大家不要买,3192
2025-11-13,哈吉米哦～南北绿豆,320
2025-11-13,哈基米的南北绿豆,250
2025-11-13,赛马娘也是马，马年概念股,390
2025-11-13,非常6加七,270
2025-11-13,股友acgWkj,991
2025-11-13,我发现一个新的哈基米概念股票！哈空调！因为他会哈气！,630
2025-11-13,哈基米概念股，哈哈,5199
2025-11-13,是京东做的，跟九阳没关系,671
2025-11-13,哈基米哦～南北绿豆～阿西嘎哈～雅酷娜露～,390
2025-11-13,我就说为啥突然涨停了,370
2025-11-13,九阳都涨停了，绝味鸭脖不得出个曼脖？,5755
2025-11-13,董秘很狡猾，确实没有哈基米产品，因为哈基米没申请商标，现在卖的是豆浆罢了。而且哈,3573
2025-11-13,股友8u280k9100,320
2025-11-13,$九阳股份(SZ002242)$,250
2025-11-13,还不快跑，豆电早就分家了；这个是做电器的；做饮品的是豆业还没上市。,540
2025-11-13,当股民是sx?豆浆卖爆了豆浆机不受益?全市场关联度最高的就是这个，同一个实控人,1853
2025-11-13,哈基米概念股，以后再来个曼波概念吧,460
2025-11-13,$九阳股份(SZ002242)$,280
2025-11-13,南北绿豆浆有了，南北绿豆浆机还会远吗？,330
2025-11-13,20251113千股识图九阳股份,4670120251113
2025-11-13,股友OXw0gr,900
2025-11-13,股友w0skZu,290
2025-11-13,趁着哈基米概念给我的哈基米音乐打个广告《圣曼波》,350
2025-11-13,第一次见耄耋概念股,460
2025-11-13,大家注意，这跟九阳豆浆不是一家公司,410
2025-11-13,股友81N9681c81,360
2025-11-13,预售30天发货，牛逼,481
2025-11-13,哈基米南北路多,220
2025-11-13,哈基米！什么情况！,260
2025-11-13,没有哈基米？跌停吧,270
2025-11-13,天塌了，居然没有哈基米相关，直接按跌停了,621
2025-11-13,说你有，你就有,370
2025-11-13,搞笑，澄清了，下午开跌,410
2025-11-13,这不就是你们官方号发的吗,370
2025-11-13,CPKLIKE,290
2025-11-13,哈气了要，没买上,240
2025-11-13,盘中利空，不怕，老板同一个，豆浆产线机器也是九阳自己的。,480
2025-11-13,哈基米概念股，但豆业和做小家电的九阳股份没关系啊,751
2025-11-13,分析师一觉醒来天都塌了问什么是耄耋，什么是哈吉米,1801
2025-11-13,是不是要凉了？,10934
2025-11-13,赛马娘那边怎么说,280
2025-11-13,营销部也是请到哈基高了,280
2025-11-13,股友U773351F71,290
2025-11-13,股友022uy57926,260
2025-11-13,哈基米莫南北绿豆,260
2025-11-13,背锅侠临时工233,290
2025-11-13,Xuuuuuuuu,410
2025-11-13,别的不说，豆浆真的买脱销了，比三元逻辑硬多了。三元是真心硬炒。,2023
2025-11-13,老登们，你们下单的豆浆几号才发货啊，我的要12月才发货，咪的天好久啊,1222
2025-11-13,股友vssk61870176,270
2025-11-13,绷不住了，哈基米概念股我是没股票但是0.017买的哈基米，听说九阳今天都涨停了,660
2025-11-13,为什么不涨,3317
2025-11-13,公司最错误的战略，把九阳豆浆给卖了,3993
2025-11-13,哈↑哇→哈↑夏→哈↑曼→哈↑波→哈↑哦→哈↑耶→哈↑基米→wow！！！,350
2025-11-13,哈基咪概念股耄耋概念股,310
2025-11-13,九阳赶紧推出哈基米豆浆机，电饭锅，空气炸锅！！！速度！注册哈基米商标,891
2025-11-13,耄耋概念股,340
2025-11-13,哈基米哦南美绿豆，阿细噶野果奶龙，马夏玛吉丽满钵，哈基米南美绿豆,1242
2025-11-13,陈汉升upupup,260
2025-11-13,哈基米窝南北绿豆，阿西嘎鸭酷奶龙，扎布扎布悠搭悠搭，噢马激励曼波,380
2025-11-13,城心养老标准化体系发布！养老ETF（516560）上涨0.3%！机构：老龄化加速推动银发经济潜力释放,8060
2025-11-13,有条理的忆梦云8,510
2025-11-13,谁要踢我的头，11月份是不是攻上了11元。12月份迎接12元。,562
2025-11-13,股友95w060w631,531
2025-11-13,昨晚朋友回家告诉我他买了哈基米豆浆，我还以为他又凑热闹交智商税，没想到是告诉我今,700
2025-11-13,羊年生肖概念龙头！不要被骗走筹码了，明年保守要上30！,501
2025-11-13,哈哈看到帽小姿应激了就好笑，乐事这怂货学会了吗,350
2025-11-13,浙江瑞安五星铁锅最近爆火，本公司应该加快研发和生产同类产品！,1000
2025-11-13,请问公司是否有网上很火的哈基米hachimi相关的产品在售？,4270
2025-11-13,哈吉咪概念哈哈哈,330
2025-11-13,京东哈吉米都卖断货了，订单排到12月份了都，九阳神功九个板！,680
2025-11-13,九阳股份压盘那么狠～这几年真是苦了投资九阳股份的散户兄弟们了,430
2025-11-13,哈基米哦南北绿豆,651
2025-11-13,重组_20cm_中新股,370
2025-11-13,主力撤单1万手。好事，证明抛压不大吧小资金就能封死。,370
2025-11-13,什么乱七八糟的？哈基米？？？什么鬼,1411
2025-11-13,股友07n85l3865,360
2025-11-13,要求不高超过去年高点12.86我就知足了，9.5的成本不舍得建仓，明天12减三层,430
2025-11-13,C黄旭东Z,390
2025-11-13,兄弟们朋友们，所有目标对准清新环境，外面获利盘，所有目标对准清新环境。跟着我吃香,320
2025-11-13,今天涨停了，我买了10份九阳的哈基米南北豆浆支持一下大家也都去买点,3583
2025-11-13,兄弟们朋友们，所有目标对准清新环境，外面获利盘，所有目标对准清新环境。,360
2025-11-13,虐猫区绞尽脑汁不如爱猫区灵机一动更不如哈基米的小巧思,640
2025-11-13,Mujika若叶睦,310
2025-11-13,猛一看岛型，仔细一看不是这缺口有点玄幻,280
2025-11-13,还能不能有点良心，人家曼波南北绿豆都涨停了,630
2025-11-13,九阳股份把九阳豆业股份卖了，哈基米概念和九阳股份没有关系,4043
2025-11-13,股友Oybxok,6525
2025-11-13,带一带我们绝味鸭脖吧我们也是曼脖概念,610
2025-11-13,哈基米概念产品还是蓝海，这种热度+蓝海懂的都懂,1462
2025-11-13,我去阴不阴,360
2025-11-13,飞快的从静竹,270
2025-11-13,抽象是真抽象拉涨停是真拉啊,350
2025-11-13,哈基米曼波，九阳能不能出一款蜂蜜水产品,631
2025-11-13,三季报折射小家电“双重困局”：国内红海刺刀见红，海外蓝海风高浪急,18211
2025-11-13,大家都去买哈基米南北豆浆，支持国货,360
2025-11-13,下次哪家服装公司炒作一下嗨鸭裤,270
2025-11-13,哈吉米喔南北绿豆,682
2025-11-13,谁能来解释下，哈基米是啥概念？,4144
2025-11-13,哈基米哈基米,280
2025-11-13,终于解套了，全部抛了，这下舒服了,3488
2025-11-13,这是过年了吗？,3945
2025-11-13,杜兰达尔单推,240
2025-11-13,狗头鸡金经理,250
2025-11-13,股友70128ai363,240
2025-11-13,拼多多上数了一下有两百万袋卖出去了！,390
2025-11-13,豆浆订单破52万都排到圣诞节了，离谱,3325
2025-11-13,五连鞭果然名不虚传,280
2025-11-13,Mu后boss,270
2025-11-13,九阳意味着九个涨停板，奥利给,602
2025-11-13,逆天了，这也行,320
2025-11-13,耄耋概念股,460
2025-11-13,股友879105Q70I,430
2025-11-13,辨识度一下子有了,260
2025-11-13,开始造电池了，牛啊，搞到50,340
2025-11-13,$九阳股份(SZ002242)$,340
2025-11-13,曼波曼波,250
2025-11-13,不是退出豆业股份了吗,330
2025-11-13,股友t2l6373602,652
2025-11-13,看样子明天玄了有蛀虫进来了，大家能卖卖一点,632
2025-11-13,这也能让九阳吃一个涨停,320
2025-11-13,基民7X29089V68,220
2025-11-13,主力就差我1000股吗？,381
2025-11-13,昨天我们说的是，只要今天能抗住，明天就有望迎来个普涨，有人私信问会不会今天就普涨,6252
2025-11-13,希望能破前高12.82，破前高12.82减半仓！,240
2025-11-13,哈吉米南北绿豆阿西噶雅虎奶龙,2564
2025-11-13,藏得很深，我给你趴趴，加仓买,2873
2025-11-13,基民8z850937A0,290
2025-11-13,九阳股份把九阳豆业股份卖了，哈基米概念和九阳股份没有关系,370
2025-11-13,股友70128ai363,3186
2025-11-13,哈基米概念和奶龙概念都启动了,2973
2025-11-13,有什么利好吗股友们？,3695
2025-11-13,股友690P69o133,330
2025-11-13,起个名真tm难,470
2025-11-13,顶底之王1314,285815
2025-11-13,哈基米概念股，新产品：南北绿豆,370
2025-11-13,9.6买少了，只买了3000股,3409
2025-11-13,稳如，看涨,865
2025-11-13,明天还有板,270
2025-11-13,兄弟们是我买高压电饭煲的功劳吧,5943
2025-11-13,亏我那么爱你，你来个涨停吧,33813
2025-11-13,耄耄和外奇操纵股价是吧。。。,340
2025-11-13,昨天10.03卖了一半，今天集合竞价又卖了一半！晕了，哎,751
2025-11-13,起床就刷到哈基米豆浆，一看卖脱货了,450
2025-11-13,应该是加入了ds概念,340
2025-11-13,你们快卖吧，我买不进去啊,922
2025-11-13,首只哈基米概念股,340
2025-11-13,不敢睁开眼，希望是我的错觉,280
2025-11-13,没买就涨停,190
2025-11-13,这板唯一缺点就是认气排名没有第一,280
2025-11-13,哈基米叠加抄名字，今天涨停的这些，华夏幸福，真爱美家，合富中国，安泰股份，人民同,630
2025-11-13,虽然但是，你也有哈基米概念啊。有一个哈基米品牌管理公司。,5290
2025-11-13,基民7X29089V68,853
2025-11-13,就算天地板，第一个板打死不卖！,230
2025-11-13,a股还是太癫了，一句哈基米，一份南北绿豆，看量能值个三连板,2922
2025-11-13,真正的小登股啊,290
2025-11-13,ostentatious,340
2025-11-13,拿住先看超过去年高点12块多,290
2025-11-13,豆业直播间太多钓鱼佬在问,350
2025-11-13,乖乖隆地隆，咋了这是,310
2025-11-13,应该是东大扫雪机器人北美爆火，九阳有投资,701
2025-11-13,养老金融战略升级！养老ETF（516560）平盘震荡！机构：银发经济前景广阔但需破解发展瓶颈,6900
2025-11-13,哈基米牌南北绿豆,290
2025-11-13,$九阳股份(SZ002242)$,210
2025-11-13,昨天终于把游资喊进来了，连板开始。,330
2025-11-13,财运兴隆de逍遥子,280
2025-11-13,感谢耄耋，感谢哈基米,1822
2025-11-13,兄弟们信了吗，我给的很多都是内幕，散户不愿意相信，反而会吃亏,480
2025-11-13,哈基米曼波哈基米雷曼波哦，早发现早享受人生,1432
2025-11-13,是不是南北绿豆和哈基米最近太热了，触发谁的量化扫盘了笑死,570
2025-11-13,理性的冷顺昊,280
2025-11-13,今天打算下单买个九阳炒菜机,260
2025-11-13,一日三管强身健体,300
2025-11-13,好大一条水鱼,300
2025-11-13,在这买的不会被套吧,1820
2025-11-13,笑死我了，哈基米概念牛逼,390
2025-11-13,$九阳股份(SZ002242)$,2490
2025-11-13,新总裁要上任了,320
2025-11-13,头一次发现a股还有九阳，这个在我们那边还挺出名的,440
2025-11-13,股友aAUL6Y,922
2025-11-13,给力昨天把摩恩出了，今天你来接力,260
2025-11-13,朝气蓬勃的朱思源,290
2025-11-13,太突然了！悔不当初,360
2025-11-13,几个意思，卖了剩了这点，主力就拉了,380
2025-11-13,什么情况,300
2025-11-13,股友aAUL6Y,360
2025-11-13,股友aAUL6Y,330
2025-11-13,兄弟们今天还有机会上车哈基耄耋概念吗？,1112
2025-11-13,昨天10.07卖了，主力是盯着我的账户干吗,410
2025-11-13,九阳股份11月份高位，我能1分不差的精确到10.40元。我人头担保月高10.40,1785
2025-11-13,股友FKsxnG,260
2025-11-13,九阳神功，今天炒数字，冲,250
2025-11-12,九阳股份：融资净偿还134.3万元，融资余额9140.89万元（11-12）,640
2025-11-13,哈吉米能带来一波大涨吗？js环球生活是九阳股东也来一波波,730
2025-11-13,哈基米哈基米，欧巴库欧巴库，曼波！,460
2025-11-12,想问下贵公司哈基米商标是否申请下来了,530
2025-11-12,沧海一票,290
2025-11-12,支持一点,260
2025-11-12,主力尾盘抢筹，明天是否拉高诱多出货？大家讨论一下,531
2025-11-12,继续冲令狐冲，九阳神功,380
2025-11-12,哈基阳你这家伙，偷偷开哈基新品，股价也要哈基高哦！！！,1262
2025-11-12,$九阳股份(SZ002242)$,320
2025-11-12,股友ZJ1221,700
2025-11-12,明天准备追涨加仓九阳股份，又要把成本买高了不过后期大涨，现在成本高点买赚的也多点,2802
2025-11-12,奥里给,3280
2025-11-12,基民7X29089V68,561
2025-11-12,不好意思，今天我刚来，请问，基民7X29089V68这种状态正常么？，持续多久了,400
2025-11-12,今天刚入九阳，我的科技止跌翻红了，九阳神功，果然名不虚传！,733
2025-11-12,每天抛一百股也不多大头还在后期涨了利润也还在，清仓什么也没了,360
2025-11-12,大家买恒生消费ETF也可以,250
2025-11-12,大家记住每天抛一百股不要间断,300
2025-11-12,九阳神功突破第十层,351
2025-11-12,如果清仓了大家就不要来了一来明天大跌了,260
2025-11-12,大家慢慢减仓每天卖一百股,270
2025-11-12,古灵精怪的石笑笑,331
2025-11-12,管住手慢慢减仓不要加仓也不要减仓,220
2025-11-12,基民7X29089V68,240
2025-11-12,freedommachine,372
2025-11-12,蓝天天空和废什么就是空头和做T的大家当心了,310
2025-11-12,刚启动同志新高准备,300
2025-11-12,哈基米豆浆说明九阳管理层是很灵活年轻化的,861
2025-11-12,今天我拉了不少客来了助力九阳神功,331
2025-11-12,有能力的游资过来做个涨停抄上九阳九众天。,401
2025-11-12,看我拉了很多新客吧，看涨新高。,593
2025-11-12,基民7X29089V68,250
2025-11-12,我持有的科技大跌，买点九阳，神功护体,452
2025-11-12,基民7X29089V68,200
2025-11-12,抄数字九阳不配数字股？,371
2025-11-12,真的9.9包邮,341
2025-11-12,长上影明天下跌开启,351
2025-11-12,真的就是拿不住牛股，明年羊年，九只羊,1823
2025-11-12,我对天发誓不会骗人的，每人每天都抛一百股，千万不要加仓做T把股票拉上来，我朋友清,300
2025-11-12,财富专属金钥匙,332
2025-11-12,这个走势怎么越看越象是还在出货？？？,361
2025-11-12,九阳什么都不用看中金1干多万在里面，买的理由，现在底部，大家怎么看。,635
2025-11-12,喊话中金大哥，带领大家争点过节费处进消费一下，努争到钱买点九阳的产品。,442
2025-11-12,为了九阳股份的股民能争的钱我到外去拉皮带了，同志们要有信心和九阳共存亡。,413
2025-11-12,现在进九阳是安全港。,322
2025-11-12,大家可以去主板拉拉客，我已去拉客了。,322
2025-11-12,外面跌成狗样，九阳每天小红，还能看见太阳。,352
2025-11-12,都是大散户没得涨。,421
2025-11-12,财富专属金钥匙,291
2025-11-12,大家努力每人每天一百股或二百股卖给老板，不然股票涨不上去了加油啊千万别加仓不然又,432
2025-11-11,九阳股份：融资净偿还106.19万元，融资余额9275.18万元（11-11）,450
2025-11-12,九阳神功发力，今天炒数字冲,371
2025-11-11,大家快一起卖掉一点不然涨不上去了,311
2025-11-11,你是山上的猴子下山来搞笑的吗,371
2025-11-11,九阳恶庄家，这几天涨了这么多！你还是跌下来吧，我有点不习惯涨。等我外面的股票赚够,441
2025-11-11,只要大家一起慢慢减仓抛的量大于买的量股票还会涨，这个废什么只挣二个点三个点就跑根,320
2025-11-11,九阳恶庄家，这几天涨了这么多！你还是跌下来吧，我有点不习惯涨。等我外面的股票赚够,331
2025-11-11,废什么的其心可诛，我们明天开始再慢慢抛加油,240
2025-11-11,九阳股份11月份高位，我能1分不差的精确到10.40元。我人头担保月高10.40,612
2025-11-11,怎么说呢，觉得时间还没到，可以买点底仓也可以不买,382
2025-11-11,$九阳股份(SZ002242)$,250
2025-11-11,大家都不加仓慢慢减仓就对了,240
2025-11-11,九阳股份11月份高位，我能1分不差的精确到10.40元。我人头担保月高10.40,371
2025-11-11,基民7X29089V68,230
2025-11-11,太阳能能涨停潮，九阳明天秒板！,511
2025-11-11,大家记住股票大数据设置是越买越跌越卖越涨,280
2025-11-11,散户团结起来一起每天抛一点牺牲一点，为了后面更好的涨高努力,270
2025-11-11,已经三阳了，还有六阳,462
2025-11-11,怒其不争谁尾盘又加仓了，天天做T不累吗,240
2025-11-11,近期向十元挺进，速进机会不多了。,372
2025-11-11,大家团结起来，反正也不是好股票，每天抛掉一点，不然股票就死了，那一天来加个,260
2025-11-11,最好能收9，88,271
2025-11-11,机会不多了，抓紧上车了，近期新高了。,291
2025-11-11,这是我十几年的经验告诉大家,300
2025-11-11,天天抛一点大家团结起来拉高都卖给老板,240
2025-11-11,基民7X29089V68,180
2025-11-11,这波破十值的期待,261
2025-11-11,九阳股份：中国空间站唯一指定合作伙伴太空做饭热风烘烤机！为中国人首次登录火星煮好饭！,4243
2025-11-11,一买就跌一卖就涨不要幻想着一直拿着挣大钱，要舍得牺牲一点点利润,200
2025-11-11,同志们抓紧买啊。,262
2025-11-11,珍爱生命，远离九阳豆豆机。珍爱生命，远离九阳豆豆机。,362
2025-11-11,谁在慢慢吃货啊,280
2025-11-11,快卖有起色了，每天高了抛掉一点,240
2025-11-11,大家一起卖有个别蛀虫垃圾我们也不怕，他越买成本越高跌下来肯定死定了,200
2025-11-11,命想活得长，远离九阳豆豆机。,210
2025-11-11,大家快抛掉一点不然涨不上去了,241
2025-11-11,九阳豆豆机谁买谁倒霉？九阳豆豆机谁买谁倒霉？九阳豆豆机谁买谁倒霉。,290
2025-11-11,我18多买的，一直补，现在成本还14元，做希股总扒拉扒拉起不来,574
2025-11-11,基民7X29089V68,220
2025-11-11,看在股价没涨的面子上，我已经把1万个痘痘肌撤销了，不买了你开始大跌吧。,320
2025-11-11,涨到20元没有问题，不过要到明年,291
2025-11-11,九阳的钱都搞研究去了,361
2025-11-11,涨了大家一起卖给老板，这个股没前途,190
2025-11-11,15.53买的，套住快三年了，啥时候回本啊,40115
2025-11-11,双11了九阳也该表现表玩，也让散户有口饭吃，一年了也不涨点，让大家过好年。,311
2025-11-11,coconut19744006,250
2025-11-11,今年年内会冲一下10元大关吗？,391
2025-11-10,九阳股份：连续3日融资净买入累计435.31万元（11-10）,660
2025-11-11,自从在九阳亏损之后没买过九阳产品的有多少人,979
2025-11-10,豆浆机已经选好了，就等你来一个涨停。,340
2025-11-10,是不是世界末日要来了。太阳从西边出来了，今天九阳恶庄家足足涨了一个点啊，涨了一个,511
2025-11-10,这个股票是所有消费股里最差的,260
2025-11-10,太阳从西边出来了，今天九阳恶庄家足足涨了一个点啊，涨了一个点啊。太可怕了，世界奇,350
2025-11-10,明天会不会涨啊大神们,572
2025-11-10,等跌到一倍市净率,460
2025-11-10,涨高了就卖掉点，永不加仓,240
2025-11-10,美的涨这么高了也有1.4个点,220
2025-11-10,基民7X29089V68,300
2025-11-10,太可怕了，九阳股份涨这么多。,250
2025-11-10,好可怕的，股票涨一个点跟过年一样的。太阳从西边出来了。,280
2025-11-10,贸易战暂停一年，后续咱们公司的外贸出口转正，带来业绩回升。,381
2025-11-10,这个股是我所有消费股里最差的,230
2025-11-10,我今天下单了1万个痘痘肌，明天肯定涨停板的。,290
2025-11-19,昨天那么强势以为多少有点溢价的,462
2025-11-19,人气已经没有了明显,440
2025-11-19,拉几的没话说，本想长期拿着，我今天发现我错了，弱就是弱，买这股不拿个五六年玩不了,530
2025-11-19,这个股明天大概率涨停,590
2025-11-19,亏了这波不玩了,722
2025-11-19,别人都是五六个板才跌停的，你几个板啊？,260
2025-11-19,莫名其妙吃了个跌停，二板就开始杀啊,381
2025-11-19,空头玄学，韭菜,400
2025-11-19,哪来回哪去，白玩一场,440
2025-11-19,明天10.40见底,390
2025-11-19,九块钱才是他的归宿，资本太抽象了,410
2025-11-19,主力出不了货拉一波诱多，别追,1034
2025-11-19,明天一字板，向下的,440
2025-11-19,要拉起来了，赶紧买,653
2025-11-19,慌了吗，，，，，太狠了,420
2025-11-19,这个是不是三板组的杰作？,450
2025-11-19,直接把80砸了，，开心,410
2025-11-19,股友w1368792Q5,380
2025-11-19,高升之路,400
2025-11-19,安菲尔德左角旗杆,551
2025-11-19,从四十多跌成这样，拉个涨停板就怕成这样，别人十几个涨都没有问题？太空神器就这么不,712
2025-11-19,这票坏就坏在“九阳”二字，韭菜们意玄学，难逃被割啊。,450
2025-11-19,为啥底部筹码都不动？？？,1204
2025-11-19,还在诱多，千万别买，兄弟们，割了6个点走的,430
2025-11-19,哈吉米哈吉米哈吉米,420
2025-11-19,主力你拉拉吧，你多挣些，散户少挣点，可以吗？别这么狠心砸盘了。,774
2025-11-19,哈基米小屁孩们根本看不懂为什么涨为什么跌,883
2025-11-19,目前看从金辰换你是错误的选择！弱就是弱,330
2025-11-19,我是明天大空头,240
2025-11-19,尾盘跌停？？,361
2025-11-19,后悔12没卖,863
2025-11-19,跌停吧，没啥区别了，这样也怪恶心人的,381
2025-11-19,这是暴力洗盘震仓？？？,1566
2025-11-19,可惜了，哈基米大军也没抱团起来，我是一股没卖，就你们互踩，怎么做大做强,681
2025-11-19,哈吉米南北绿豆，持仓再看看呗,350
2025-11-19,我这么说吧，着急出来辟谣是怕被查，公司本身指定有问题，经不起查,1997
2025-11-19,要跌停的节奏啊！太狠了吧！,653
2025-11-19,和新能源车合作，内置一个，等红绿灯可以煮豆浆,280
2025-11-19,明天卖了倒了大霉,280
2025-11-19,这个股也没涨多少啊，月线那么低,360
2025-11-19,开往涨停的002242号列车即将发车，没有上车的旅客请抓紧上车,250
2025-11-19,主力要吸满了，真贪心啊，这次翻倍了要,742
2025-11-19,哈基米要应激了,320
2025-11-19,n925213620536906,250
2025-11-19,破不了10.81,320
2025-11-19,主力还在，稳住别浪,1214
2025-11-19,你真没资格跟跌，从去年行情开始你没涨一点，甚至股价还下跌了一块！！！,320
2025-11-19,今天不反包就是绝对走弱了,280
2025-11-19,股友18Ck959932,330
2025-11-19,为什么不痛快的搞跌停。,421
2025-11-19,其实你今天不用跟大盘的，一个涨停就把人气吸引进来了,290
2025-11-19,没主力，主力都不动？昨天都埋进去,310
2025-11-19,看来牛市结束了，这两个月挣钱效益太差，一直在亏损，要清仓了,240
2025-11-19,早上我拉起来给了你们逃命的机会你们不懂珍惜，都是一群该割的韭菜,340
2025-11-19,承接不错可以抄底,280
2025-11-19,往日种种……往日种种……,1069
2025-11-19,玲珑剔透的温泽哈,300
2025-11-19,当人气那么高。居然不断跌，这庄一点没格局,280
2025-11-19,太狠了吧，，，，，，不会真跌停吧，，,280
2025-11-19,如果今天跌9个左右明天下砸五六个点我就继续抄底,250
2025-11-19,主力还在的，大家别慌，稳住。因为散户就是主力，哈基米。,310
2025-11-19,股友t2l6373602,230
2025-11-19,清仓，割肉,260
2025-11-19,也没这么跌，继续做空,250
2025-11-19,我来接盘了现在就熄火主力赚什么,250
2025-11-19,股友gJPwldSu,260
2025-11-19,感谢主力刚才的拉升，给逃跑的机会了,401
2025-11-19,哪么好股咋选，清仓了，永远拉黑,250
2025-11-19,跌，跌，跌，跌跌，做空,320
2025-11-19,白费了这名字,451
